content,category
"Manuscr iptreceived :April1,2021Accepte dmanuscript online: May 12,2021Version ofrecord online: June10,2021Angewan dteChemie Research Articles17563 Angew .Chem. Int.Ed.2021 ,60,17556每17563 /C232021 TheAuthors.AngewandteChemieInternationalEditionpublishedbyWiley-VCHGmbHwww .angewandte.org 15213773, 2021, 32, Downloaded from https://onlinelibrary.wiley.com/doi/10.1002/anie.202104555 by Zhejiang University, Wiley Online Library on [09/05/2024]. See the Terms and Conditions (https://onlinelibrary.wiley.com/terms-and-conditions) on Wiley Online Library for rules of use; OA articles are governed by the applicable Creative Commons LicenseSupporting InformationChiral Self-sorting of Giant Cubic [8 +12] Salicylimine CageCompoundsPhilippe Wagner, Frank Rominger, Wen-Shan Zhang, J/C252rgen H. Gross, Sven M. Elbert,Rasmus R. Schr?der, and Michael Mastalerz*",this paper's author
"[8+12] Cage compound (㊣) -(P,M)-4 (crystals from CDCl 3): Crystals suitable for X -ray diffraction were obtained by slow evaporation of  a sample for NMR analysis containing the [8+12] cage compounds ( P,M)-4 and ( M/P)-4 dissolved in CDCl 3 (resulting in the selective crystallization of ( P,M)-4).",topology
"S65   Figure S 83: X-ray crystal structure of one independent molecule of [8+12] cage compound (㊣) -(P,M)-4 shown as thermal ellipsoids at 50% probability  (crystals grown from CDCl 3). Hydrogen atoms were omitted for clarity.",topology
"[8+12] Cage compound (㊣) -(P,M)-4 (crystals from DCM ): Crystals suitable for X -ray diffraction were obtained by slow evaporation of a solution of (㊣) -(P,M)-4 in DCM  at room temperature.",topology
"Figure S 84: X-ray crystal structure of one independent molecule of [8+12] cage compound (㊣) -(P,M)-4 shown as thermal ellipsoids at 50% probability  (crystals grown from DCM) . Hydrogen atoms were omitted for clarity. Grey: carbon, red: oxygen, violet: nitrogen.",topology
S68  [8+12] Cage compound (+)-(P)-4 Crystals suitable for X -ray diffraction were obtained by slow evaporation of a solution of (+)-(P)-4 in DCM at room temperature.,topology
Figure S 85: X-ray crystal structure of one independent molecule of [8+12] cage compound (+)-(P)-4 shown as thermal ellipsoids at 50% probability (crystals grown from DCM). Hydrogen atoms were omitted for clarity.,topology
"20. Photographs of the setup/reaction    Figure S86: Pictures of the experimental setup used for the synthesis of the racemic [8+12] -cage (㊣) -(P,M)-4 and of the reaction mixture at different times during the reaction. After 10 min, formation of a gel occurred, that needed to be broken up by heating and shaking the tube. After 48 h, a fine, homogeneous yellow suspension was obtained.",topology
"Figure S87: different batches of the racemic [8+12] -cage (㊣) -(P,M)-4 dissolved in CHCl 3 (2.4 mg in 0.7 mL CHCl 3 each vial). The fact that clear, translucid solutions were  obtained proves the absence of insoluble imine polymer  in the sample s of cage material synthesized by the reported procedure .",topology
"S14   Figure S7: 1H NMR spectrum (600 MHz) of the [8+12] cage compound (㊣) -(P,M)-4 in CDCl 3 (*1: traces of silicon grease, *2: H 2O).",topology
"Figure S8: 13C NMR spectrum (150 MHz) of the [8+12] cage compound (㊣) -(P,M)-4 in CDCl 3 (*1: silicon grease).",topology
S15   Figure S9: 1H NMR spectrum (600 MHz) of the [8+12] cage compound (+)-(P)-4 in CD 2Cl2 (*1: H 2O).,topology
Figure S10: 13C NMR spectrum (150 MHz) of the [8+12] cage compound (+)-(P)-4 in CD 2Cl2 (*1: unknown impurity ).,topology
"S16   Figure S 11: 1H NMR spectrum (600 MHz) of the [8+12] cage compound ( 每)-(M)-4 in CD 2Cl2 (*1: silicon grease, *2: H 2O, *3: acetone ).",topology
"Figure S 12: 13C NMR spectrum (150 MHz) of the [8+12] cage compound ( 每)-(M)-4 in CD 2Cl2 (*1: silicon grease, *2: acetone, *3: unknown impurity ).",topology
"S25  7. Selectivity of chiral self -sorting   In the 1H NMR spectrum of the self -sorting reaction small signals, which do not belong to the  [8+12] cage compounds ( P)/(M)-4 or (P,M)-4 could be observed. An 1H DOSY NMR spectrum  clearly shows, that these signals do not belong to species with the same diameter than the [8+12] cages but to smaller oligomers or cage fragments. This proves that out of the 23 possible cage isomers  (see Figure S78) only three are formed in the self -sorting reaction . A MALDI -TOF mass spectrum  (Figure S 28) of the same reaction mixture shows that the smaller species a re mainly amine end -capped oligomers and cage fragments, which are caused by a slight excess of p-phenylenediamine.",topology
"S26   Figure S 28: MALDI -TOF mass spectrum of the products of the reaction of a mixture  of (㊣)-2 (1.0 equiv), p-phenylenediamine 3 (1.5 equiv) and TFA (12  mol%) heated at 60  ～C for 24 h in  DCM and assignment of the signals to the [8+12] cage s and different smaller amine end -capped oligomers and cage fragments.",topology
"8. 1H DOSY NMR spectra    Figure S 29: 1H DOSY NMR spectrum (400 MHz , 295 K ) of [8+12] cage compound (㊣) -(P,M)-4 in CDCl 3 (rsolv = 1.71 nm ).",topology
"S27    Figure S 30: 1H DOSY NMR spectrum (400 MHz , 295 K ) of [8+12] cage compound (+)-(P)-4 in CD 2Cl2 (rsolv = 1.64 nm ).",topology
"Figure S 31: 1H DOSY NMR spectrum (400 MHz , 295 K ) of [8+12] cage compound ( 每)-(M)-4 in CD 2Cl2 (rsolv = 1.55 nm)    S28  9. IR spectra of cage compounds    Figure S 32: IR spectrum of the tris(salicylaldehyde)  (㊣)-2; the enantiopure aldehydes (每)-(P)-2 and (+)-(M)-2 have almost identical IR spectra.",topology
"Figure S 33: IR spectrum of the [8+12] cage compound (㊣) -(P,M)-4.",topology
S29    Figure S 34: IR spectrum of the [8+12] cage compound ( +)-(P)-4.,topology
Figure S 35: IR spectrum of the [8+12] cage compound ( 每)-(M)-4.,topology
"S30  10. Mass spectra of cage compounds    Figure S36: MALDI -TOF mass spectrum of the of the [8+12] cage compound (㊣) -(P,M)-4 (positive mode, DCTB  matrix ; overview: linear mode, isotope pattern: reflector mode ).",topology
"Figure S 37: MALDI -TOF mass spectrum of the [8+12] cage compound ( +)-(P)-4 (positive mode, DCTB matrix; overview: linear mode, isotope pattern: reflector mode).",topology
"S31     Figure S 38: MALDI -TOF mass spectrum of the of the [8+12] cage compound ( 每)-(M)-4 (positive mode, DCTB matrix; overview: linear mode, isotope pattern: reflector mode).",topology
"S32  11. UV/VIS and CD spectra of cage compounds    Figure S39: UV/Vis spectrum of the [8+12] cage compound (㊣) -(P,M)-4 in CH 2Cl2 at room temperature ( c = 1.74﹞10-6 M).",topology
Figure S40: UV/Vis spectrum of the [8+12] cage compound ( +)-(P)-4 in CH 2Cl2 at room temperature ( c = 1.74﹞10-6 M).,topology
S33   Figure S41: UV/Vis spectrum of the [8+12] cage compound ( 每)-(M)-4 in CH 2Cl2 at room temperature ( c = 1.93﹞10-6 M).,topology
Figure S 42: CD spectr a of the [8+12] cage compound s (+)-(P)-4 and (每)-(M)-4 in CH 2Cl2 at 20 ～C (c = 1.74﹞10-6 M for (+)-(P)-4 and 1.93﹞10-6 M for (每)-(M)-4).,topology
S34   Figure S 43: g-factor spectrum for the [8+12] cage compound s (+)-(P)-4 and (每)-(M)-4.,topology
"12. Thermogravimetric analyses    Figure S44: Thermogravimetric curve of  the [8+12] cage compound (㊣) -(P,M)-4 (sample activated thermally at 100 ～C, measured under N 2, heating rate 10 ～C/min ).",topology
"S35    Figure S 45: Thermogravimetric  curve of the [8+12] cage compound  (+)-(P)-4 (sample activated thermally at 100 ～C, measured under N 2, heating rate 10 ～C/min).",topology
"Figure S 46: Thermogravimetric curve of the [8+12] cage compound  (每)-(M)-4 (sample activated thermally at 100 ～C, measured under N 2, heating rate 10 ～C/min ).",topology
"S36  13. PXRD    Figure S 47: Experimental p owder X -ray diffractograms  and p owder X -ray diffractograms  calculated from single crystal structure data  of the [8+12] cage compound s (㊣)-(P,M)-4_1 (precipitate formed during the reaction ), (㊣)-(P,M)-4_2 (crystals grown from CHCl 3), (+)-(P)-4, (每)-(M)-4 and NaHCO 3 (experimental data). *NaHCO3 present as a minor impurity from the workup procedure.  The broad  ※halo§  around 2牟 = 20 deg  observed in all samples except NaHCO 3 is indicative of the presence of amorphous material in the sample.S9   S37  14. SEM pictures    Figure S 48: SEM micrograph of  sample 1 of  the [8+12] cage compound (㊣) -(P,M)-4 (precipitate formed during the reaction and activated at 100 ～C) showing a narrow size distribution of particles.",topology
"Figure S 49: SEM micrograph s of sample 1 of the [8+12] cage compound (㊣) -(P,M)-4 (precipitate formed during the re action and activated at 100 ～C) : a) SE image showing amorphous and crystalline particles, b) BSE image showing uniform composition of the particles.",topology
"S38   Figure S 50: SEM micrograph of sample 2 of the [8+12] cage compound (㊣) -(P,M)-4 (crystals grown from CHCl 3 and activated at 23 ～C after solvent exchange with pentane) showing the crystalline composition of the sample .",topology
"Figure S 51: SEM micrographs of sample 2 of the [8+12] cage compound (㊣) -(P,M)-4 (crystals  grown from CHCl 3 and activated at 23 ～C after solvent exchange with pentane ): a) SE image showing crystalline particles, b) BSE image showing uniform composition of the crystallites .",topology
"S39   Figure S 52: SEM micrographs of a sample of the [8+12] cage compound ( +)-(P)-4 (activated at 100 ～C): a) SE image showing amorphous and crystalline particles  with a wide size distribution , b) BSE image showing the sample is constituted of cage material and very small a mounts of an inorganic impurity , which could be identified as NaHCO 3 by PXRD  (bright particles).",topology
"Figure S 53: SEM micrographs of a sample of the [8+12] cage compound ( 每)-(M)-4 (activated at 100 ～C): a) SE image showing amorphous and crystalline particles with a wide size distribution, b) BSE image showing the sample is constituted of cage material and very small amounts of an inorganic impurity , which could be identified as NaH CO 3 by PXRD  (bright particles).",topology
"S40  15.  General g as sorption data   For the meso  [8+12] cage compound (㊣) -(P,M)-4 two different samples were investigated:  Sample 1:  the precipitate formed during the cage synthesis in THF was thermally activated under dynamic vacuum at 100  ～C o.n. on the Kugelrohr oven (10-2 mbar) followed by a short activation on the AUTOSORB -iQ3 instrument (UHV, 100  ～C, 3 h) before the gas sorption measurements. SEM micrographs of th e sample used for gas sorption showed a uniform size distribution of crystalline and amorphous particles.",topology
"For the enantiopure [8+12] cage compound s (+)-(P)-4 and ( 每)-(M)-4 samples for gas sorption were obtained by removing the solvent from solutions of the cages in dichloromethane, drying at 100  ～C o.n. on the Kugelrohr oven (10-2 mbar) followed by a short activation on the AUTOSORB -iQ3 instrument (UHV, 100  ～C, 3 h). SEM mi crographs of the samples used for gas sorption showed wide size distribution of crystalline and amorphous particles and small amounts of an inorganic impurity, which could be identified as NaHCO 3 by PXRD.",topology
"S41  [8+12] cage compound (㊣) -(P,M)-4 (sample 1 and 2)   Figure S54: Gas sorption isotherms of [8+12] cage compound (㊣) -(P,M)-4 at 77 K; filled circle/square: adsorption, hollow circle/square: desorption; blue: nitrogen, orange: hydrogen; circles: sample 1 (precipitate), squares: sample 2 (crystals).",topology
"Figure S55: Gas sorption isotherms of [8+12] cage compound (㊣) -(P,M)-4 at 273 K; filled circle/square: adsorption, hollow circle/square: desorption; brown: carbon dioxide, green: methane, blue: nitrogen; circles: sample 1 (precipitate), squares: sample 2 (crystals).",topology
"S42   Figure S56: Rouquerol -plots of the [8+12] cage compound (㊣) -(P,M)-4 calculated from the nitrogen isotherms at 77 K ; black circles: sample 1 (precipitate), red squares:  sample 2 ( crystals).",topology
"S43   Figure S58: QS-DFT (N 2 at 77 K on carbon, cylindrical/spherical pores, QSDFT absorption branch) pore size distribution plots of the of [8+12] cage compound (㊣) -(P,M)-4; black circles: sample 1 (precipitate) 每 fitting error: 1.156 % , pore volume 0.551 cm3/g,; red squares: sample 2 ( crystals)  每 fitting error: 1.642 % , pore volume 0.728 cm3/g.",topology
"Figure S59: NL-DFT (N 2 at 77 K on carbon, cylindrical pores, N LDFT equilibrium mode) pore size distribution plots of the of [8+12] cage compound (㊣) -(P,M)-4; black circles: sample 1 (precipitate) 每 fitting error: 1.552 % , pore volume 0.571 cm3/g; red squares: sample 2 ( crystals)  每 fitting error: 1. 971 %, pore volume 0. 759 cm3/g.",topology
"S44  [8+12] cage compound s (+)-(P)-4 and (每)-(M)-4:  Figure S 60: Gas sorption isotherms of the [8+12] cage compound s (+)-(P)-4 and ( 每)-(M)-4 at 77 K; filled circle/square: adsorption, hollow circle/square: desorption; blue: nitrogen, orange: hydrogen; circles: (+)-(P)-4, squares: (每)-(M)-4.",topology
"Figure S 61: Gas sorption isotherms of the [8+12] cage compound s (+)-(P)-4 and ( 每)-(M)-4 at 273 K; filled circle/square: adsorption, hollow circle/square: desorption; brown: carbon dioxide, green: methane, blue: nitrogen; circles: (+)-(P)-4, squares: (每)-(M)-4.",topology
"S45   Figure S 62: Rouquerol -plots of the [8+12] cage compound s (+)-(P)-4 and ( 每)-(M)-4 calculated from the nitrogen isotherms at 77 K; black circles : (+)-(P)-4, red squares: (每)-(M)-4.",topology
"S46   Figure S 64: QS-DFT (N 2 at 77 K on carbon, cylindrical/spherical pores, QSDFT absorption branch) pore size distribution plots of the of [8+12] cage compound s (+)-(P)-4 and ( 每)-(M)-4; black circles: (+)-(P)-4 每 fitting error: 1.634 % , pore volume 0. 622 cm3/g; red squares: ( 每)-(M)-4 每 fitting error: 1.584 % , pore volume: 0.570  cm3/g.",topology
"Figure S 65: NL-DFT (N 2 at 77 K on carbon, cylindrical pores, NLDFT equilibrium mode) pore size distribution plots of the of [8+12] cage compound s (+)-(P)-4 and ( 每)-(M)-4; black circles: (+)-(P)-4 每 fitting error: 1.929 %, pore volume 0. 647 cm3/g; red squares: ( 每)-(M)-4 每 fitting error: 1.761 % , pore volume 0. 591 cm3/g.",topology
"Compound  Henry selectivity  (CO 2/CH 4) Henry selectivity  (CO 2/N2) CO 2/CH 4 (1:1) IAST -selectivity at 0.1 bar  CO 2/CH 4 (1:1) IAST -selectivity at 1.0 bar  CO 2/N2 (2:8)  IAST -selectivity at 0.1 bar  CO 2/N2 (2:8)  IAST -selectivity at 1.0 bar  (㊣)-(P,M)-4_1 7.12 28.04  5.88 5.77 27.97  27.41  (㊣)-(P,M)-4_2 4.96 12.29  4.47 4.13 11.30  9.87 (+)-(P)-4 7.55 24.94  5.68 5.34 19.50  14.97  (每)-(M)-4 7.43 24.71  5.60 5.32 19.38  15.10   S49   Figure S 66: IAST selectivity curves of the [8+12] cage compound s (㊣)-(P,M)-4_1 (precipitate formed during the reaction ), (㊣)-(P,M)-4_2 (crystals grown from CHCl 3), (+)-(P)-4 and ( 每)-(M)-4 for CO 2/CH 4 at 273 K  for a hypothetical 50:50 mixture . The selectivity at 1﹞10-7 bar corresponds to the Henry selectivity.",topology
"Figure S 67: IAST -selectivity curves of the [8+12] cage compound s (㊣)-(P,M)-4_2 (crystals grown from CHCl 3) and (每)-(M)-4 for CO 2/N2 at 273 K  for a hypothetical 20:80 mixture . The selectivity at 1﹞10-7 bar corresponds to the Henry selectivity.",topology
"Figure S 68: CH4 isotherms and virial fitting curves for the [8+12] cage compound (㊣)-(P,M)-4_1 (precipitate formed during the reaction ), black: 273 K, red: 263 K.",topology
"S52   Figure S 69: CO 2 isotherms and virial fitting curves for the [8+12] cage compound (㊣)-(P,M)-4_1 (precipitate formed during the reaction ), black: 273 K, red: 263 K.",topology
"Figure S 70: CO 2 isotherms and virial fitting curves for the [8+12] cage compound (㊣)-(P,M)-4_2 (: crystals grown from CHCl 3), black: 273 K, red: 263 K.",topology
"S53   Figure S 71: CH 4 isotherms and virial fitting curves for the [8+12] cage compound (+)-(P)-4, black: 273 K, red: 263 K.",topology
"Figure S 72: CO2 isotherms and virial fitting curves for the [8+12] cage compound (+)-(P)-4, black: 273 K, red: 263 K.",topology
"S54   Figure S 73: CH 4 isotherms and virial fitting curves for the [8+12] cage compound (每)-(M)-4, black: 273 K, red: 263 K.",topology
"Figure S 74: CO 2 isotherms and virial fitting curves for the [8+12] cage compound (每)-(M)-4, black: 273 K, red: 263 K.",topology
"S55   Figure S 75: Calculated heat of adsorption curves for CH 4 of the [8+12] cage compound s (㊣)-(P,M)-4_1 (precipitate formed during the reaction ), (+)-(P)-4 and ( 每)-(M)-4. The CH 4 isotherms of  (㊣)-(P,M)-4_2 (crystals grown from CHCl 3) could not be adequately fitted, therefore no data for (㊣)-(P,M)-4_2 is shown.",topology
"Figure S 76: Calculated heat of adsorption curves for CO 2 of the [8+12] cage compound s (㊣)-(P,M)-4_1 (precipitate formed during the reaction ), (㊣)-(P,M)-4_2 (crystals grown from CHCl 3), (+)-(P)-4 and ( 每)-(M)-4.",topology
"S56  18.  Theoretical Calculations and Computational D ata   The total number of [8+12] cage compound isomers, that can theoretically be formed by the imine condensation of tris(salicylaldehyde) (㊣) -2 and p-phenylenediamine were calc ulated using Burnside∩s lemma:S11,S12 |X/G|=1|G|﹉|Xg|g﹋G Finding the total number of distinguishable [8+12] cage compound isomers is the same than finding the number of rotationally distinct colorings of the vertices of a cube using two  different  colors (for the two enantiomers).",topology
Figure S77: Cube used as a visual aid to calculate the total number of distinguishable [8+12] cage compound isomers.,topology
"Using these considerations and Burnside∩s lemma we get:  |X/G|=124(28+3﹞24+6﹞24+6﹞22+8﹞24)=23 All 23 [8+12] cage compound isomers (positional isomers and stereoisomers)  were demonstrated below in Figure S78. The (4 P+4M)-4 cage compounds a, b, c, e and f are all achiral and have no e nantiomers. Cage d however h as a chiral topology and two  enantiomers d1 and d2 exist.",topology
"S59  Table S4: Point groups, symmetry numbers and  reaction enthalpy (忖 HR) for PM6 optimized models of all cage isomers (not counting enantiomers) ; values for 298.15 K. The reaction considered is the 12 -fold imine condensation leading to the [8+12]  cage isomers ; propyl chains on the TBTQ -unit were shortened to methyl chains .",topology
"Figure S 79: PM6 optimized models of the [8+12] cage isomers from Table S4 and their point groups. Propyl chains on the TBTQ -unit were shortened to methyl chains and hydrogen atoms are not shown for the sake of clarity. The cage compound models are oriented in a way that facilitates the perception of their symmetry. Grey: carbon , red: oxygen , blue : nitrogen.",topology
